keyword,position_desc
java,"工作职责:
1、参与产品的需求分析与设计工作；
1. 负责机票&酒店系统的设计和开发工作；
2. 对生产系统进行性能调优，排错以及重构；
3. 作为技术专家，指导和解决开发过程中遇到的各类技术难题，保证软件开发正常进行，进行团队之间技术分享。

任职资格:
1. 专科以上学历，计算机、软件工程及相关专业毕业；
2. 6年以上Java开发经验，了解Java的开发和应用，熟悉高并发、高性能的分布式系统的设计及应用；
3、熟悉Linux、Nginx、MySQL，了解并能使用k8s、docker、openstack，熟悉阿里云的云计算产品；
4、熟悉MVC模式，熟练掌握Spring mvc，jpa，mycat；熟悉分布式服务框架：Dubbo、MQ、Zookeeper、Spring Cloud Config；
5. 有大型互联网后台服务设计经验；熟悉传统模式的软件开发，也熟悉敏捷开发
6、熟悉软件开发生命过程，熟悉软件优化及重构；
7、精通面向对象分析设计，熟悉设计模式，具备平台领域大型系统设计、开发、调优经验；
8、具备较强的工作主动性及创新精神；
9、具有较强的沟通能力和协调能力，责任心强，良好的团队合作精神；
10、思维敏捷、清晰，做事认真、有条理；

有机票或酒店系统研发背景优先考虑！
职能类别：
Java开发工程师
微信分享"
,
java,
,
java,"1. 精通JAVA编码；
2. 熟悉SpringMVC、SpringBoot、Hibernate、MyBatis等开源框架，深入理解其运行原理，具备Web应用性能优化和疑难问题调试能力；
3. 熟练使用MySQL 、Oralcle等关系型数据库，熟练使用SQL语句；
4、应聘者学历证书需真实有效
职能类别：
Java开发工程师
微信分享"
,
java,"1、Java基础扎实，能够编写出整洁高效的代码，有良好的开发规范意识与质量意识；
2、得结合业务场景使用缓存、NoSQL数据库 mongoDB、关系数据库、消息队列等互联网常用技术组件；
3、悉Linux操作系统，能快速定位问题，进行线上问题排查；
4、行业相关经验及掌握微服务开发体系，熟悉spring cloud架构；
5、悉主流关系型数据库（oracle、mysql等）的管理与运维。
6、有开放平台设计开发经验者优先。
职能类别：
Java开发工程师
关键字：
java微服务LinuxNoSQLoraclespringcloud
微信分享"
,
java,"1、熟练掌握Java基础、数据结构及常用的设计模式；
2、熟练使用并理解Spring、mybatis、hibernate等开源框架;
3、熟悉数据库基本原理，掌握sql调优，使用过ORACLE、MYSQL、DB2等其中一种；
4、我们这边做的是银行、保险、证券等金融保险项目，需驻场开发；
5、包括但不限于零售业务、理财、基金、保险、证券、线上贷款、社保公积金、房产交易等；
职能类别：
Java开发工程师
关键字：
javajava开发
微信分享"
,
java,"1. 参与系统架构设计、接口规范制定、文档编写等；
2. 根据项目要求承担开发任务，按计划完成任务目标；
3. 独立完成软件系统及模块的编码，包含前端与后端开发工作；
4. 协助测试人员完成软件系统及模块的测试。
岗位要求：
1. 具备 Web 前端开发经验，熟悉 H5及React框架并有实际开发经验；
2. Java基础扎实，掌握主流开发框架和技术，如SprinMVC、SpringBoot，SpringCloud，MyBaits，对框架本身有过开发或重构者优先考虑；
3. 熟悉常用开源框架、缓存技术、服务器优化、负载均衡、系统性能调优等技术；
具备Windows\Linux环境下的开发经验。
职能类别：
全栈工程师
关键字：
前端开发全栈webjava
微信分享"
,
java,"职位描述：
1.   参与公司J2EE应用项目的开发过程管理,需求分析,工作量估算,概要设计和详细设计；
2.   带领10至15人的开发团队完成项目的开发；
3.   根据给定的需求完成J2EE应用系统的开发和单元/集成测试任务和代码维护工作；
4.   配合公司相关研究部门进行J2EE方向的技术创新研究；
5.   配合公司资质小组完成各类资质材料的编制和整理；
6.   配合产品化小组完成开发、材料编制和整理工作。
 职位要求：
1.   熟练掌握MyBatis, Hibernate、Spring, SpringMVC, Struts2等主流j2ee开发框架；
2.   熟练掌握Java web开发；了解Android和IOS开发；
3.   熟悉Oracle、MySQL等数据库；
4.   熟悉JBoss、Tomcat等Web服务器的应用和配置；
5.   熟练掌握JavaScript、JQuery、Ajax、AngularJS、HTML、CSS等WEB前端技术；
6.   精通面向对象分析设计，具备数据结构设计能力和经验；
7.   优秀的编程效率，良好的编码习惯；
8.   了解企业应用架构和常用设计模式；
9.   熟悉Linux平台，JPA，Maven者优先；
10. 熟悉主流大数据应用技术Hadoop, HBase, Spark, Storm者优先；
11. 熟悉软件项目流程，了解Agile开发，了解极限编程

公司氛围：
1、我们比职业经理人多一份激情与冲劲；
2、我们所从事的智慧交通和旅游行业是为了每个人的出行和游乐而贡献，包括我们自己和家人；

我们坚持创新——公司领先的引擎
我们坚持诚信——团队道德的标准
我们坚持团结——团队工作的氛围
我们坚持高效——团队评价的机制
职能类别：
软件工程师高级软件工程师
关键字：
Java软件工程师高级
微信分享"
,
java,"深圳人才产业园有限公司（国企）---java后端工程师岗
一、职位描述
职能：配合开发团队整体规划进行网页应用的后端开发；
要求：
1. 对本公司目前使用的技术栈中的至少一部分有过使用经验：
后端部分:
主要语言: Java(8),PHP(7)
框架：Laravel(PHP)、Spring(Java)、Spring MVC(Java)、Spring boot(Java)
数据持久化框架: Mybatis、Mybatis plus
缓存及队列技术: Redis
消息中间件：RabbitMQ
数据库: MySQL
架构形式：前后端分离
2、独立开发完成过完整网页应用（需面试现场演示）
3、开发过人力资源行业网页应用产品者可加分
4、能力优秀者可放宽至大专
二、公司介绍
深圳市人才产业园有限公司是深圳市人才集团所属国有全资企业。根据深圳市委市政府“人才强市战略构筑深圳发展新优势”的战略部署，为加快推进人才产业园的建设，深圳人才集团设立“深圳市人才产业园有限公司”，全面负责粤港澳大湾区人才创新园园区招商、综合型物业管理、市场运营推广以及资产管理运作等工作。
运营创建物理空间+智慧空间，实现两个空间相互融合及发展，打造“线上虚拟产业园”，提供品牌传播、政务服务、论坛管理、行业交易、数据分析平台。借助最新的企业商业模式打通市场需求链条，打造智能化人才服务产业链，满足人才发展的个性化、多样化需求，构建人力资源生态圈。通过资本化运作，连接投融资机构，为企业成长搭建产业扶持资金平台，助推企业发展
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师开发软件工程师开发工程师java开发
微信分享"
,
java,"岗位职责：
1、依据产品需求完成服务端开发工作；
2、在理解业务的基础上，对服务端进行优化；
3、参与团队技术方案的制定以及新技术的研究；
4、持续优化和重构，确保代码的可读性，易维护性和可扩展性。
任职要求：
1、熟悉spring cloud、spring、mybatis等主流开发框架，对微服务有一定了解；
3、熟悉mysql、redis、nodejs等；
4、计算机或者相关专业，1年以上工作经验；
职能类别：
Java开发工程师
关键字：
java软件开发软件工程师java开发
微信分享"
,
java,"岗位职责：

1、精通JAVA，有3年以上web开发经验；
2、精通HTML、JavaScript、CSS、AJAX等技术；
3、熟悉Struts2，Spring，mybatis，jQuery等开源框架；
4、熟悉memcached、metaq、mongodb、zookeeper；
5、熟悉J2EE体系结构，熟悉Tomcat等应用服务器系统的开发；
6、熟悉ORACLE数据库，熟练使用SQL

任职要求：
1、责任心强、执行力强、积极主动、沟通能力强、能吃苦耐劳、思维敏捷。
2、具有团队合作精神、办事认真、细心、敢于挑战自己。

我们能提供的：

1.六险一金（五险一金+商业险）；
2.年度调薪2~4次；
3.节假日礼品或购物券；
4.年度旅游；
5.年度体检；
6.开工利是；

一、公司介绍：
智付科技集团有限公司，成立于2005年，经过十余年的行业沉淀，目前已经发展成为中国领先的互联网综合服务商。注册资本2亿，总部位于深圳，在北京、天津、上海、重庆、厦门、武汉、南京、济南、长沙、郑州等中国重点城市均设有分公司，并在美国、中国香港、俄罗斯、马来西亚、巴西、泰国、欧洲、澳大利亚、新加坡等地成立了分支机构。智付科技集团作为第三方支付起家的互联网科技公司，本着“为商家服务”的经营理念，十余年来不断延伸支付行业上下游，相继进入跨境电子商务、互联网金融，移动医疗、智慧城市、互联网社交、O2O旅游、等行业，借助互联网态势力争打造一条“支付+”产业链，实现商户生态圈新业态。智付科技集团把握当今时代发展新契机，涉足创投领域，跨界投资互联网教育、信息科技、环保科技等领域，旨在深挖细分领域商户需求，助力产业链成型。

智付集团业务介绍：

智付电子支付有限公司
智付集团旗下智付电子支付有限公司，是连接银行、发卡机构、商家和消费者之间的一个多元化支付平台，专门负责处理来自消费者在商家平台购买产品时的支付请求信息。为消费者提供网银支付、快捷支付、智付钱包支付、微信支付、支付宝支付、智能POS收单、跨境支付等多种支付方式，并为商家提供资金清算、查询、统计等服务，是一个支持国内外多卡种、多渠道的国内领先的第三方支付平台。
2012年获得中国人民银行颁发《支付业务许可证》，并于2017年成功续展。2015年获得外管局跨境外汇结算业务试点资格，是全国30家有跨境支付资质的金融机构之一。

智付电商 （深圳）有限公司
智付集团旗下智付电商（深圳）有限公司，以叮叮智选无人售货机为切入点，将人工智能自动化运用在零售生态圈。通过互联网场景、零售大数据反向赋能人工智能技术，用先进的数字和技术专长开发全新的智慧零售项目，目标打造一套为智慧零售和商业地产智慧小区等整套的数字解决方案。叮叮智选无人售货机目前线上线下业务覆盖全国。智能无人售货机已入驻万达、万象等商圈，2020年覆盖广东、福建、湖北、湖南等省份，线下无人售货机10000台，赋能所有线上线下商家、企业，提供大数据、多场景、精准营销在内的一体化综合服务。

智付物联科技（深圳）有限公司
智付集团旗下智付物联科技（深圳）有限公司，是一家专业从事于物联网行业科技创新及应用的企业, 以智慧停车为入口建立物联网产业链，围绕“智付+产业转型的引领者、物联网产品服务的推动者”的战略定位，率先推出智慧停车、形成三大方向业务布局和物联网“人-物-网”全方位的体系架构。
为向社会提供更加优质的物联网技术、产品及服务，推动产业发展，公司密切协同智付集团及专业上市公司， 以开放、合作、共享的发展理念，广泛开展国内、国际企业合作，以市场化机制独立运作，力争成为立足全国，服务全球的物联网领先企业，推动物联网在各行业的规模应用。公司拥有数百人专业技术研发团队，掌握先进物联网应用开发技术，同时依托智付集团国内领先的支付经验及上市公司技术实力背景，已成为中国物联网行业的新兴翘楚。
职能类别：
Java开发工程师
关键字：
java开发java开发工程师
微信分享"
